ticker,group,segment,entry_date,expiry,dte,horizon,fold_id,short_strike,wing_strike,width,credit,max_loss,maxloss_c,ivrank,vrp_score,vrp_rel,dispersion,size_units,n_raw,contracts,entry_spot,settle_spot,breached,exit_date,exit_reason,gross_pnl,cost,pnl,pnl_pct_nav
IWM,us_small_cap_equity,xsec,2010-07-08,2010-08-21,44,22,6,57.0,52.0,5.0,0.6599999999999999,4.34,434.0,NaN,0.00025903727637791377,0.05,0.5237207182929688,1.0,92.16589861751152,92.0,61.98,61.15,false,2010-08-21,expiry,6071.999999999999,119.60000000000001,5952.399999999999,0.002976199999999999
IWM,us_small_cap_equity,xsec,2010-07-15,2010-08-21,37,22,6,59.0,53.0,6.0,0.8,5.2,520.0,NaN,0.0029701481061048607,0.3198455669576448,0.5238656903462025,1.0,76.92307692307692,77.0,63.38,61.15,false,2010-08-21,expiry,6160.0,100.10000000000001,6059.9,0.00302995
SPY,us_large_cap_equity,xsec,2010-07-15,2010-08-21,37,22,6,104.0,96.0,8.0,0.98,7.02,702.0,NaN,0.0010555337754354914,0.24249716809839578,0.6248536636783562,1.0,56.98005698005698,57.0,109.68,107.53,false,2010-08-21,expiry,5586.0,74.10000000000001,5511.9,0.0027559499999999996
DIA,us_large_cap_equity,xsec,2010-07-22,2010-08-21,30,22,6,99.0,94.0,5.0,0.6000000000000001,4.4,440.00000000000006,NaN,0.00025190263746640434,0.06849332855543021,0.5988338013764618,1.0,90.90909090909089,91.0,103.25,102.14,false,2010-08-21,expiry,5460.000000000001,118.3,5341.700000000001,0.0026708500000000002
USO,oil_and_energy,xsec,2010-07-22,2010-08-21,30,22,6,33.0,31.0,2.0,0.25,1.75,175.0,NaN,0.00036934167963706844,0.05,0.3620794390816558,1.0,228.57142857142858,229.0,35.42,32.95,true,2010-08-21,expiry,4580.0000000000655,297.7,4282.300000000066,0.002141150000000033
EEM,emerging_markets,xsec,2010-08-05,2010-09-18,44,22,7,40.0,36.0,4.0,0.53,3.4699999999999998,347.0,NaN,0.0022713954760701476,0.39830760919862185,1.8165548005709435,1.0,115.27377521613833,115.0,42.14,43.02,false,2010-09-18,expiry,6095.0,149.5,5945.5,0.00297275
IYR,us_real_estate,xsec,2010-08-05,2010-09-18,44,22,7,49.0,44.0,5.0,0.62,4.38,438.0,NaN,0.002427351992073107,0.3768347010013243,1.4957942891979596,1.0,91.32420091324201,91.0,52.45,54.0,false,2010-09-18,expiry,5642.0,118.3,5523.7,0.0027618499999999997
EEM,emerging_markets,xsec,2010-08-12,2010-09-18,37,22,7,38.0,35.0,3.0,0.38999999999999996,2.61,261.0,NaN,0.0031255170874450264,0.41591425088708023,1.7897483545240744,1.0,153.25670498084293,153.0,40.46,43.02,false,2010-09-18,expiry,5966.999999999999,198.9,5768.099999999999,0.0028840499999999995
EWZ,latam_equity,xsec,2010-08-12,2010-09-18,37,22,7,64.0,57.0,7.0,0.96,6.04,604.0,NaN,0.0032343584759889276,0.37101670233306305,0.8718017088074375,1.0,66.2251655629139,66.0,68.62,71.78,false,2010-09-18,expiry,6336.0,85.8,6250.2,0.0031251
EWZ,latam_equity,xsec,2010-08-19,2010-09-18,30,22,7,66.0,61.0,5.0,0.71,4.29,429.0,NaN,0.00360360767390762,0.43382741341149467,0.9025595523652843,1.0,93.24009324009324,93.0,69.87,71.78,false,2010-09-18,expiry,6603.0,120.9,6482.1,0.00324105
XOP,oil_and_energy,xsec,2010-08-19,2010-09-18,30,22,7,37.0,34.0,3.0,0.35000000000000003,2.65,265.0,NaN,0.004581166638022433,0.4417379720074696,0.6859325908359596,1.0,150.9433962264151,151.0,39.72,40.52,false,2010-09-18,expiry,5285.0,196.3,5088.7,0.00254435
GLD,precious_metals,xsec,2010-08-26,2010-09-30,35,22,7,117.0,113.0,4.0,0.5700000000000001,3.4299999999999997,343.0,NaN,0.0009201030200016234,0.4626537935961443,0.5120039625500087,1.0,116.61807580174927,117.0,120.96,127.91,false,2010-09-30,expiry,6669.000000000001,152.1,6516.900000000001,0.0032584500000000004
SPY,us_large_cap_equity,xsec,2010-08-26,2010-09-30,35,22,7,99.0,94.0,5.0,0.74,4.26,426.0,NaN,0.002386425150929998,0.43731757939644417,0.8128421012652555,1.0,93.89671361502347,94.0,105.23,114.13,false,2010-09-30,expiry,6956.0,122.2,6833.8,0.0034169
EEM,emerging_markets,xsec,2010-09-02,2010-10-16,44,22,8,39.0,36.0,3.0,0.37,2.63,263.0,NaN,0.0021050598387712723,0.43270388638363116,1.9740432505772871,1.0,152.0912547528517,152.0,41.54,46.72,false,2010-10-16,expiry,5624.0,197.6,5426.4,0.0027132
GLD,precious_metals,xsec,2010-09-02,2010-09-30,28,22,8,119.0,115.0,4.0,0.51,3.49,349.0,NaN,0.0009563642057385548,0.4895344079242367,0.5148771570196581,1.0,114.61318051575931,115.0,122.29,127.91,false,2010-09-30,expiry,5865.0,149.5,5715.5,0.00285775
GLD,precious_metals,xsec,2010-09-09,2010-10-16,37,22,8,118.0,114.0,4.0,0.62,3.38,338.0,NaN,0.0008564583114560069,0.45164729844562984,0.5127127072507589,1.0,118.34319526627219,118.0,121.56,133.68,false,2010-10-16,expiry,7316.0,153.4,7162.6,0.0035813000000000004
SLV,precious_metals,xsec,2010-09-09,2010-10-16,37,22,8,18.0,17.0,1.0,0.12000000000000001,0.88,88.0,NaN,0.0030169630078292287,0.41584108444462353,0.6226086331224615,1.0,454.54545454545456,455.0,19.32,23.75,false,2010-10-16,expiry,5460.000000000001,591.5,4868.500000000001,0.0024342500000000006
IYR,us_real_estate,xsec,2010-09-16,2010-10-16,30,22,8,51.0,49.0,2.0,0.31999999999999995,1.6800000000000002,168.00000000000003,NaN,0.0024162622414956665,0.49546940566073494,1.5459533078189587,1.0,238.09523809523805,238.0,53.84,55.05,false,2010-10-16,expiry,7615.999999999999,309.40000000000003,7306.599999999999,0.0036532999999999995
KRE,us_cyclicals_sector,xsec,2010-09-16,2010-10-16,30,22,8,21.0,19.0,2.0,0.22999999999999998,1.77,177.0,NaN,0.005638874168489169,0.520093236401515,1.0822020535829966,1.0,225.98870056497177,226.0,22.43,23.07,false,2010-10-16,expiry,5198.0,293.8,4904.2,0.0024521
GLD,precious_metals,xsec,2010-10-07,2010-11-20,44,22,9,125.0,116.0,9.0,1.0799999999999998,7.92,792.0,NaN,0.001297179530959671,0.4929057391104425,0.5070459511476263,1.0,50.505050505050505,51.0,130.37,132.2,false,2010-11-20,expiry,5507.999999999999,66.3,5441.699999999999,0.0027208499999999995
SLV,precious_metals,xsec,2010-10-07,2010-11-20,44,22,9,20.0,19.0,1.0,0.12,0.88,88.0,NaN,0.005006865822420903,0.5479737052983221,0.6404176119805121,1.0,454.54545454545456,455.0,22.02,26.74,false,2010-11-20,expiry,5460.0,591.5,4868.5,0.00243425
GLD,precious_metals,xsec,2010-10-14,2010-11-20,37,22,9,129.0,123.0,6.0,0.8799999999999999,5.12,512.0,NaN,0.0024644820595856745,0.6604872429139688,0.5432592459120587,1.0,78.125,78.0,134.75,132.2,false,2010-11-20,expiry,6863.999999999999,101.4,6762.599999999999,0.0033813
SLV,precious_metals,xsec,2010-10-14,2010-11-20,37,22,9,22.0,21.0,1.0,0.14,0.86,86.0,NaN,0.006796283514758203,0.6156316765973611,0.6613941560769395,1.0,465.1162790697674,465.0,24.03,26.74,false,2010-11-20,expiry,6510.000000000001,604.5,5905.500000000001,0.0029527500000000005
FXI,china_equity,xsec,2010-10-21,2010-11-20,30,22,9,44.0,42.0,2.0,0.30000000000000004,1.7,170.0,NaN,0.0019941873012197056,0.3906565850345481,0.8995676809018801,1.0,235.2941176470588,235.0,46.14,44.66,false,2010-11-20,expiry,7050.000000000001,305.5,6744.500000000001,0.0033722500000000002
SLV,precious_metals,xsec,2010-10-21,2010-11-20,30,22,9,21.0,20.0,1.0,0.14,0.86,86.0,NaN,0.004351637278403587,0.4408381079287642,0.6928779552521488,1.0,465.1162790697674,465.0,22.59,26.74,false,2010-11-20,expiry,6510.000000000001,604.5,5905.500000000001,0.0029527500000000005
IYR,us_real_estate,xsec,2010-11-04,2010-12-18,44,22,10,54.0,51.0,3.0,0.37999999999999995,2.62,262.0,NaN,0.001439377273433743,0.3768143202432877,1.7205212117803124,1.0,152.67175572519085,153.0,57.05,54.21,false,2010-12-18,expiry,5813.999999999999,198.9,5615.099999999999,0.00280755
SLV,precious_metals,xsec,2010-11-04,2010-12-18,44,22,10,24.0,22.0,2.0,0.38999999999999996,1.61,161.0,NaN,0.004752636304649094,0.4038358683930961,0.632825646215299,1.0,248.4472049689441,248.0,25.63,28.51,false,2010-12-18,expiry,9671.999999999998,322.40000000000003,9349.599999999999,0.004674799999999999
IYR,us_real_estate,xsec,2010-11-11,2010-12-18,37,22,10,53.0,49.0,4.0,0.52,3.48,348.0,NaN,0.0019585641297671734,0.406279911639231,1.7008512970722724,1.0,114.94252873563218,115.0,55.48,54.21,false,2010-12-18,expiry,5980.0,149.5,5830.5,0.00291525
SLV,precious_metals,xsec,2010-11-11,2010-12-18,37,22,10,25.0,23.0,2.0,0.4,1.6,160.0,NaN,0.008377311563011842,0.4405879524673908,0.8037230230705149,1.0,250.0,250.0,27.11,28.51,false,2010-12-18,expiry,10000.0,325.0,9675.0,0.0048375
KRE,us_cyclicals_sector,xsec,2010-11-18,2010-12-18,30,22,10,22.0,20.0,2.0,0.20999999999999996,1.79,179.0,NaN,0.0026577926037973446,0.37012148123726857,1.1167330831946225,1.0,223.46368715083798,223.0,23.12,25.18,false,2010-12-18,expiry,4682.999999999999,289.90000000000003,4393.099999999999,0.00219655
SLV,precious_metals,xsec,2010-11-18,2010-12-18,30,22,10,24.0,23.0,1.0,0.15,0.85,85.0,NaN,0.0057792706452160884,0.3841339939746935,0.7375046477222884,1.0,470.5882352941176,471.0,26.35,28.51,false,2010-12-18,expiry,7065.0,612.3000000000001,6452.7,0.00322635
IWM,us_small_cap_equity,xsec,2010-11-26,2010-12-31,35,22,10,69.0,65.0,4.0,0.54,3.46,346.0,NaN,0.0027824156335780484,0.49725801062740754,0.6476474686091468,1.0,115.60693641618496,116.0,73.22,78.24,false,2010-12-31,expiry,6264.0,150.8,6113.2,0.0030566
SPY,us_large_cap_equity,xsec,2010-11-26,2010-12-31,35,22,10,113.0,108.0,5.0,0.58,4.42,442.0,NaN,0.0015718122536585494,0.46674323889736336,0.8761601686549537,1.0,90.49773755656109,90.0,118.8,125.75,false,2010-12-31,expiry,5219.999999999999,117.0,5102.999999999999,0.0025514999999999995
IWM,us_small_cap_equity,xsec,2010-12-02,2010-12-31,29,22,11,72.0,67.0,5.0,0.6699999999999999,4.33,433.0,NaN,0.0014623153169088638,0.3233036390852687,0.62885807432724,1.0,92.37875288683603,92.0,75.13,78.24,false,2010-12-31,expiry,6164.0,119.60000000000001,6044.4,0.0030221999999999996
SPY,us_large_cap_equity,xsec,2010-12-02,2010-12-31,29,22,11,118.0,114.0,4.0,0.51,3.49,349.0,NaN,0.0007568879946526416,0.31202959305960976,0.7855638243652622,1.0,114.61318051575931,115.0,122.56,125.75,false,2010-12-31,expiry,5865.0,149.5,5715.5,0.00285775
EEM,emerging_markets,xsec,2010-12-09,2011-01-21,43,22,11,44.0,40.0,4.0,0.52,3.48,348.0,NaN,0.0027544170014622477,0.5218306298088874,1.8995465105857665,1.0,114.94252873563218,115.0,46.38,46.48,false,2011-01-21,expiry,5980.0,149.5,5830.5,0.00291525
IYR,us_real_estate,xsec,2010-12-09,2011-01-21,43,22,11,51.0,49.0,2.0,0.35,1.65,165.0,NaN,0.0018231714203603647,0.43394293852405463,1.6722374554848762,1.0,242.42424242424244,242.0,54.11,56.35,false,2011-01-21,expiry,8470.0,314.6,8155.4,0.0040777
EEM,emerging_markets,xsec,2010-12-16,2011-01-21,36,22,11,44.0,42.0,2.0,0.30999999999999994,1.69,169.0,NaN,0.002714168503509034,0.5552816481792208,1.821425331454228,1.0,236.68639053254438,237.0,46.33,46.48,false,2011-01-21,expiry,7346.999999999998,308.1,7038.899999999998,0.003519449999999999
XLF,us_cyclicals_sector,xsec,2010-12-16,2011-01-21,36,22,11,15.0,14.0,1.0,0.15,0.85,85.0,NaN,0.002220731636168229,0.4593843939136603,0.9912416519758231,1.0,470.5882352941176,471.0,15.5,16.46,false,2011-01-21,expiry,7065.0,612.3000000000001,6452.7,0.00322635
SLV,precious_metals,xsec,2010-12-23,2011-01-21,29,22,11,27.0,25.0,2.0,0.31999999999999995,1.6800000000000002,168.00000000000003,NaN,0.005296424858274838,0.48967966183147005,0.6080311356890498,1.0,238.09523809523805,238.0,28.61,26.83,true,2011-01-21,expiry,3569.999999999959,309.40000000000003,3260.599999999959,0.0016302999999999795
SPY,us_large_cap_equity,xsec,2010-12-23,2011-01-21,29,22,11,122.0,118.0,4.0,0.48000000000000004,3.52,352.0,NaN,0.0009137209998259176,0.5517574638354102,0.8437159804950538,1.0,113.63636363636364,114.0,125.6,128.37,false,2011-01-21,expiry,5472.000000000001,148.20000000000002,5323.800000000001,0.0026619000000000005
DIA,us_large_cap_equity,xsec,2011-01-06,2011-02-19,44,22,12,112.75,106.75,6.0,0.7100000000000001,5.29,529.0,NaN,0.0007095126077662785,0.5040671481945834,0.8218127944190781,1.0,75.61436672967864,76.0,116.78,123.64,false,2011-02-19,expiry,5396.000000000001,98.8,5297.200000000001,0.0026486000000000005
SPY,us_large_cap_equity,xsec,2011-01-06,2011-02-19,44,22,12,122.0,116.0,6.0,0.6599999999999999,5.34,534.0,NaN,0.0009628505227540373,0.5192397646310345,0.945191853427517,1.0,74.90636704119851,75.0,127.39,134.7,false,2011-02-19,expiry,4949.999999999999,97.5,4852.499999999999,0.0024262499999999996
SPY,us_large_cap_equity,xsec,2011-01-13,2011-02-19,37,22,12,124.0,119.0,5.0,0.5900000000000001,4.41,441.0,NaN,0.00088171715333535,0.5080092751375951,0.9779427616082454,1.0,90.70294784580499,91.0,128.37,134.7,false,2011-02-19,expiry,5369.000000000001,118.3,5250.700000000001,0.0026253500000000003
XLF,us_cyclicals_sector,xsec,2011-01-13,2011-02-19,37,22,12,16.0,15.0,1.0,0.18000000000000002,0.82,82.0,NaN,0.0028472475146913293,0.5484969949564644,1.084057132317682,1.0,487.8048780487805,488.0,16.46,17.21,false,2011-02-19,expiry,8784.000000000002,634.4,8149.600000000002,0.004074800000000001
IYR,us_real_estate,xsec,2011-01-20,2011-02-19,30,22,12,54.0,51.0,3.0,0.39999999999999997,2.6,260.0,NaN,0.0020876734145879165,0.5033875393840713,1.6820067462269375,1.0,153.84615384615384,154.0,56.13,59.63,false,2011-02-19,expiry,6160.0,200.20000000000002,5959.8,0.0029799
SLV,precious_metals,xsec,2011-01-20,2011-02-19,30,22,12,25.0,23.0,2.0,0.28,1.72,172.0,NaN,0.006080365746321325,0.491012090961877,0.6269634218986289,1.0,232.5581395348837,233.0,26.85,31.79,false,2011-02-19,expiry,6524.000000000001,302.90000000000003,6221.100000000001,0.0031105500000000006
DIA,us_large_cap_equity,xsec,2011-02-03,2011-03-19,44,22,13,116.0,111.0,5.0,0.54,4.46,446.0,NaN,0.0005955516637405899,0.45798291404176666,0.8407725263075527,1.0,89.68609865470852,90.0,120.31,118.41,false,2011-03-19,expiry,4860.0,117.0,4743.0,0.0023715
EEM,emerging_markets,xsec,2011-02-03,2011-03-19,44,22,13,44.0,41.0,3.0,0.4099999999999999,2.59,259.0,NaN,0.0017733487641335183,0.42343947703224066,1.9630321958453127,1.0,154.44015444015443,154.0,46.57,45.31,false,2011-03-19,expiry,6313.999999999999,200.20000000000002,6113.799999999999,0.0030568999999999995
IWM,us_small_cap_equity,xsec,2011-02-10,2011-03-19,37,22,13,77.0,72.0,5.0,0.62,4.38,438.0,NaN,0.001564372528818192,0.4166306351525919,0.6436407870371811,1.0,91.32420091324201,91.0,81.19,79.51,false,2011-03-19,expiry,5642.0,118.3,5523.7,0.0027618499999999997
