ticker,side,entry_date,expiry,strike,contracts,entry_straddle,pnl,hedge_cost
GLD,-1,2014-08-20,2014-09-20,124.0,34.65372816589876,3.52,256.4228891991338,126.72587606773334
SPY,1,2014-08-20,2014-09-20,199.0,21.58673558994735,4.65,3365.429234696692,154.46670687613513
TLT,1,2014-08-20,2014-09-20,116.0,37.15337664376755,3.04,-287.07369028960227,158.83167735532163
XLE,-1,2014-08-20,2014-09-20,97.5,44.2766850045937,3.0300000000000002,-1089.1983414427677,141.80113751541379
XLK,-1,2014-08-20,2014-09-20,40.0,108.71645010349806,1.02,-3926.614537703268,167.08443194393715
EEM,-1,2014-08-27,2014-09-26,45.5,96.0546697073733,1.32,1706.456422916226,136.54317807267842
GLD,-1,2014-08-27,2014-09-26,123.5,35.42129342553166,3.21,1743.5076984752366,109.12658665893824
SPY,1,2014-08-27,2014-09-26,200.0,21.947703276006372,4.49,-32.13679654043139,195.30260700525918
XLE,-1,2014-08-27,2014-09-26,98.0,44.485762820952544,2.98,-940.8807274863673,126.17514004785423
IWM,1,2014-09-04,2014-10-03,116.0,38.24203213875677,4.05,1913.5614611484934,134.31741012109035
QQQ,1,2014-09-04,2014-10-03,99.5,44.64668400148584,2.6399999999999997,-2228.2685724223006,218.63801480305455
XLF,-1,2014-09-04,2014-10-03,23.5,194.74856596893449,0.6699999999999999,-1818.6138675514853,201.6559881608452
IWM,-1,2014-09-11,2014-10-10,116.5,38.13417999348211,4.07,-1565.9710156054841,101.47611082768944
TLT,1,2014-09-11,2014-10-10,114.5,38.79157720035912,3.0,-2757.4866546268086,175.70423441098404
EEM,1,2014-09-18,2014-10-18,44.0,100.36808993302036,1.4300000000000002,-4124.9777912379805,112.26751356565069
HYG,1,2014-09-18,2014-10-18,93.0,50.538385419877955,1.4,2423.211762015741,126.33460543671737
QQQ,1,2014-09-18,2014-10-18,100.0,44.25324289976632,2.64,-9412.582328724264,172.4984847601124
XLE,-1,2014-09-18,2014-10-18,94.0,46.5314654610426,3.4699999999999998,1357.4153089161687,91.26749976403894
XLF,-1,2014-09-18,2014-10-18,24.0,190.2292909735821,0.71,1024.4547741578926,120.2302765211019
XLK,-1,2014-09-18,2014-10-18,41.0,125.03838678474293,1.04,2211.6817955349766,124.35900649124284
EEM,-1,2014-09-25,2014-10-24,42.5,106.00672252231548,1.69,1466.1313510005325,153.71242901259828
QQQ,1,2014-09-25,2014-10-24,98.0,45.410757099949166,3.4699999999999998,-6625.608432714307,176.36026410741934
SPY,1,2014-09-25,2014-10-24,196.5,22.62380276532551,5.779999999999999,-5905.484410154684,180.14493207587824
TLT,-1,2014-09-25,2014-10-24,116.0,38.41575279432344,2.91,2273.6777463337253,131.68016017371295
XLE,-1,2014-09-25,2014-10-24,91.0,48.91705467674436,3.9399999999999995,3135.784521425397,110.17301720148664
GLD,1,2014-10-02,2014-10-31,116.5,38.133228960143455,4.279999999999999,2058.5082930697317,152.393631010979
QQQ,1,2014-10-02,2014-10-31,97.0,45.79406682911348,3.6799999999999997,-8219.983367031859,227.73149233723302
TLT,-1,2014-10-02,2014-10-31,117.0,37.96909103362953,3.1799999999999997,-1658.125380653045,102.41220949430794
XLE,-1,2014-10-02,2014-10-31,88.5,50.309235779566265,4.279999999999999,2363.7456374188287,135.77908418747515
XLK,-1,2014-10-02,2014-10-31,39.5,113.83433188809265,1.37,3879.7564184394905,231.50507541296827
QQQ,1,2014-10-09,2014-11-07,97.0,45.88649168679018,3.9699999999999998,-3932.4056458845853,176.40723429137904
SPY,-1,2014-10-09,2014-11-07,193.0,23.05231880508582,7.36,358.3657043345625,169.48765175110947
TLT,1,2014-10-09,2014-11-07,119.0,37.33249469617248,3.38,5139.824879572827,118.3983490338873
XLE,-1,2014-10-09,2014-11-07,84.5,52.73150793023875,5.2,780.3936734435363,274.5490174262869
XLF,-1,2014-10-09,2014-11-07,23.0,196.44420277442075,1.02,-3280.9536214803215,166.3470520718577
GLD,1,2014-10-16,2014-11-14,119.0,37.345003298310694,4.5600000000000005,2085.616138059852,104.2575178187949
IWM,-1,2014-10-16,2014-11-14,108.0,41.221546106422984,6.09,-4269.100792682096,116.56375903895758
XLE,-1,2014-10-16,2014-11-14,82.0,54.32532831512168,6.45,-8351.836497218346,165.59655636774337
XLK,1,2014-10-16,2014-11-14,37.0,120.09340384577509,1.83,2150.980882535212,99.40773971964433
EEM,1,2014-10-23,2014-11-22,40.5,107.94070083306474,1.83,4435.336626217339,163.8046947134747
XLE,-1,2014-10-23,2014-11-22,86.0,50.916242882291115,4.66,-5904.015025720583,201.2542838953248
XLF,-1,2014-10-23,2014-11-22,23.0,191.98405150087373,0.8200000000000001,-1342.3863373685867,89.38005910612992
GLD,1,2014-10-30,2014-11-28,115.0,38.6335319740769,3.96,-14435.885602482591,157.00745071076042
QQQ,1,2014-10-30,2014-11-28,100.0,44.49004971140195,3.13,3177.899938522749,99.1903107888015
SPY,-1,2014-10-30,2014-11-28,199.5,22.29682939531935,5.59,-3304.996184490743,90.43611408984364
TLT,-1,2014-10-30,2014-11-28,119.5,37.40161971454336,3.13,-4070.9512521217125,180.94097789676476
XLE,-1,2014-10-30,2014-11-28,85.5,52.02731184140577,4.61,16958.950787967136,142.5482749689215
EEM,1,2014-11-06,2014-12-05,41.0,108.5530700762173,1.65,5112.238846085233,139.37392687691516
GLD,1,2014-11-06,2014-12-05,110.0,40.45978499670253,5.08,-9027.096287708728,179.47431966386017
XLE,-1,2014-11-06,2014-12-05,87.0,51.33427008109378,4.66,7804.6788296597315,92.37516844827383
EEM,1,2014-11-13,2014-12-12,41.0,108.4271770550745,1.48,-5236.385057694079,181.2747764123182
EEM,1,2014-11-20,2014-12-20,41.0,105.78121862925735,1.5499999999999998,-981.2036486904076,139.59452171762467
HYG,1,2014-11-20,2014-12-20,91.0,48.498044655835564,1.4,-751.1854155467767,139.39397925389443
IWM,-1,2014-11-20,2014-12-20,116.0,37.64294909920423,4.359999999999999,5135.275887284936,253.5891476853351
QQQ,1,2014-11-20,2014-12-20,103.63,42.06606290087906,3.09,-1845.171849007052,204.15333203096804
TLT,-1,2014-11-20,2014-12-20,119.0,36.72211093382492,3.08,841.0494380914726,135.1525555519242
XLK,-1,2014-11-20,2014-12-20,42.0,112.57582263093751,1.32,-2452.910849253998,159.1960925224662
EEM,-1,2014-11-28,2014-12-26,41.5,109.11922453768368,1.62,-5298.992670079792,89.60520866432833
GLD,1,2014-11-28,2014-12-26,112.0,40.40913113821774,5.48,-673.2821938755762,150.96959708055346
QQQ,1,2014-11-28,2014-12-26,106.0,42.94294900395977,2.74,652.9461483550077,123.03962206941209
SPY,1,2014-11-28,2014-12-26,207.0,21.85350884964397,5.0,4.750837384955162,163.52126817135652
XLF,-1,2014-11-28,2014-12-26,24.5,187.8013272295398,0.64,4787.29603323072,203.21331777299176
EEM,1,2014-12-05,2015-01-02,41.0,113.38873809446598,1.3800000000000001,976.17371976745,89.6905099182263
GLD,-1,2014-12-05,2015-01-02,114.5,39.53112605756633,4.470000000000001,-1469.8217606056385,212.86748048763386
SPY,1,2014-12-05,2015-01-02,208.0,22.198608822064564,4.3500000000000005,-1822.7299262952681,192.4090862502083
XLK,-1,2014-12-05,2015-01-02,42.0,107.49338539452975,1.1400000000000001,952.1914205968915,196.1847864732044
GLD,-1,2014-12-12,2015-01-09,117.5,38.525879644073264,4.58,-4255.157132726816,160.20503233823808
QQQ,1,2014-12-12,2015-01-09,102.5,44.15413395728424,4.3,3702.71218633343,208.0238295224784
EEM,1,2014-12-19,2015-01-17,39.0,114.443057140274,1.42,1861.284932518613,148.50818876695618
GLD,-1,2014-12-19,2015-01-17,115.0,38.70027150562477,4.23,1205.5436477993571,172.40018510339863
HYG,1,2014-12-19,2015-01-17,90.0,49.56375470025476,2.0,4612.033793799202,136.40941263074794
QQQ,1,2014-12-19,2015-01-17,104.0,42.73762160349163,3.39,1483.3085454515297,156.3109478272792
XLK,-1,2014-12-19,2015-01-17,42.0,109.08113542117535,1.37,-1518.9805171883527,150.6551024182415
GLD,-1,2014-12-29,2015-01-30,113.5,37.28009775139871,4.970000000000001,988.2411562921799,116.73650472763832
QQQ,1,2014-12-29,2015-01-30,105.0,40.34358208244695,3.56,-2905.4423117558276,160.14921764918753
SPY,1,2014-12-29,2015-01-30,209.0,20.265151676351586,6.02,-1649.2051168839503,137.25179822823398
TLT,-1,2014-12-29,2015-01-30,125.0,33.84883988178631,3.86,2750.2658296604536,99.1413925311181
XLE,-1,2014-12-29,2015-01-30,80.5,52.663626149765456,4.99,-1259.8852847938222,100.09077194343212
QQQ,1,2015-01-06,2015-02-06,101.5,44.757099639687446,4.470000000000001,3882.964274793567,217.6360790381736
IWM,1,2015-01-13,2015-02-13,116.5,36.89799990701704,5.88,1725.5912817612534,188.47631685050482
XLK,-1,2015-01-13,2015-02-13,40.5,106.18114418252624,1.8900000000000001,-1812.8451275702937,172.8298926997066
GLD,1,2015-01-21,2015-02-20,124.0,35.23483772701189,5.8100000000000005,212.11863614258294,145.20327941205176
HYG,1,2015-01-21,2015-02-20,90.0,50.29640678446219,1.9,3814.8159490177454,130.1968302932844
IWM,1,2015-01-21,2015-02-20,116.0,37.75414200691958,5.58,868.7402700100757,163.71130275197496
SPY,-1,2015-01-21,2015-02-20,203.0,21.533751808781318,7.5600000000000005,-1106.1433739547626,183.63671431899317
XLF,-1,2015-01-21,2015-02-20,23.5,186.24193572418312,1.0,-788.03971961051,166.66899386295574
XLK,-1,2015-01-21,2015-02-20,41.0,107.96302914030119,1.69,190.93697158517932,168.7810721678868
EEM,1,2015-01-28,2015-02-27,40.0,109.201587878449,1.65,1850.28653271421,192.10290286212987
GLD,-1,2015-01-28,2015-02-27,123.5,35.40670263043476,5.140000000000001,1360.8293193004715,117.407299444398
QQQ,1,2015-01-28,2015-02-27,101.0,43.30958322408491,4.32,2423.3086511178326,111.2681436594467
TLT,-1,2015-01-28,2015-02-27,137.0,32.059263985982156,5.15,2053.2952642439914,115.226693402383
XLK,-1,2015-01-28,2015-02-27,40.0,109.60871661126677,1.77,-2748.1686636351806,111.40844300598837
EEM,1,2015-02-04,2015-03-06,40.0,110.06381720249036,1.84,4904.899003723296,142.42360587225684
IWM,1,2015-02-04,2015-03-06,118.0,37.04412481291791,5.32,6688.831379444679,99.24640610496064
EEM,1,2015-02-11,2015-03-13,39.5,110.85805911483831,1.67,3152.015024454234,158.33859723426878
QQQ,1,2015-02-11,2015-03-13,105.0,41.702962144719955,3.55,5151.630747531433,144.9617284534974
TLT,-1,2015-02-11,2015-03-13,130.0,33.79816170446563,4.88,-432.80426402205467,149.3626864428273
EEM,-1,2015-02-19,2015-03-20,40.5,109.98019696573435,1.5499999999999998,-4495.031772605853,122.97708077363592
GLD,-1,2015-02-19,2015-03-20,116.0,38.34856947564314,4.470000000000001,-2985.8705998391356,99.49234918427992
HYG,1,2015-02-19,2015-03-20,91.0,48.78176326951768,1.45,1717.1350215742048,120.06964875276734
QQQ,1,2015-02-19,2015-03-20,108.0,41.46356774595505,3.3099999999999996,4913.011216157115,145.24526238021284
SPY,1,2015-02-19,2015-03-20,210.0,21.22066619565276,6.17,2214.520726424092,203.50619555599357
XLE,-1,2015-02-19,2015-03-20,81.0,55.13578841972009,4.54,-8903.959330198768,94.33703902003856
EEM,1,2015-02-26,2015-03-27,41.0,109.8283163758413,1.33,-2333.1033294816393,113.72409010864217
GLD,-1,2015-02-26,2015-03-27,116.0,38.346225462154464,4.08,-3701.9575996221683,91.6374876327671
XLE,-1,2015-02-26,2015-03-27,79.5,56.38029909974193,4.220000000000001,-9422.95617751079,113.1494751110297
GLD,-1,2015-03-05,2015-04-02,115.0,39.35314139599444,4.0,-1941.9139534079663,185.74519108153922
SPY,1,2015-03-05,2015-04-02,210.5,21.779123534019973,5.33,-2300.65743869234,199.69665265760847
EEM,-1,2015-03-12,2015-04-10,39.0,115.00809656999851,1.6,3900.0551473483715,176.77343538385102
QQQ,1,2015-03-12,2015-04-10,105.5,42.15843781740033,3.63,2359.8909477140755,196.69865220401783
TLT,-1,2015-03-12,2015-04-10,127.0,35.22401522635551,4.58,-789.909204059825,153.189443295711
GLD,-1,2015-03-19,2015-04-17,112.0,39.66425949564356,3.94,-2695.8504494158983,121.0125195634044
HYG,1,2015-03-19,2015-04-17,90.0,51.93974158939764,1.5,1432.9072013590571,137.25816542901188
QQQ,1,2015-03-19,2015-04-17,108.0,41.29291758742991,3.16,-268.3255600038042,151.51283478191644
SPY,-1,2015-03-19,2015-04-17,210.0,21.762495785692693,5.62,-838.8373848840342,160.52369887695946
XLE,-1,2015-03-19,2015-04-17,76.0,58.638136320532006,3.77,-4879.243718119911,125.03895327877484
XLK,1,2015-03-19,2015-04-17,42.0,108.61187935913777,1.29,-2044.4242338732988,166.31348320882068
IWM,1,2015-03-26,2015-04-24,122.0,36.41972804223639,4.5,3709.040001251374,132.91083459230265
XLE,-1,2015-03-26,2015-04-24,77.0,57.79653930505672,3.72,-3296.282760097448,129.1116625746717
XLF,1,2015-03-26,2015-04-24,24.0,185.40492435479086,0.78,5524.228435966715,168.0454256470632
XLK,-1,2015-03-26,2015-04-24,41.5,107.24983118876571,1.6,-3683.0049015204354,175.66932838160864
EEM,-1,2015-04-02,2015-05-01,41.5,108.48860403156672,1.6099999999999999,-731.0407969420962,132.4271294175746
GLD,-1,2015-04-02,2015-05-01,115.5,38.53403877341223,3.77,2815.59463796615,276.4468345242792
QQQ,1,2015-04-02,2015-05-01,105.5,42.19030816054222,3.49,-180.43209566938248,138.69221123877247
XLE,-1,2015-04-02,2015-05-01,78.0,57.23702021783265,3.5300000000000002,-1595.9893576820432,135.13073369434628
GLD,-1,2015-04-10,2015-05-08,116.0,39.036872902890394,3.34,1401.6020354660882,203.2480539634801
EEM,-1,2015-04-17,2015-05-15,42.5,106.31518582725016,1.7,-6414.874771114036,184.39768384394043
GLD,-1,2015-04-17,2015-05-15,116.0,39.48272263695313,3.36,3075.2471931029786,237.4715737536864
HYG,1,2015-04-17,2015-05-15,91.0,49.790699814260776,1.25,3302.7830150628824,121.05259954754196
QQQ,1,2015-04-17,2015-05-15,106.0,42.701388930997204,3.48,-1443.3907928503572,169.5944830873036
XLE,-1,2015-04-17,2015-05-15,82.0,55.29124497416406,3.43,-5889.200304097846,177.05069218158573
XLK,1,2015-04-17,2015-05-15,41.0,113.80531279617834,1.41,-2290.8669547496634,139.66919935458736
EEM,1,2015-04-24,2015-05-22,44.0,103.04735768026383,1.5899999999999999,2172.1376227005535,121.72134215164533
IWM,1,2015-04-24,2015-05-22,126.0,35.97485156416496,3.74,1618.308209918006,135.07400172664896
QQQ,-1,2015-04-24,2015-05-22,110.5,40.95683019036079,3.14,-4340.991672730985,141.87340775407813
XLE,-1,2015-04-24,2015-05-22,82.0,55.22350886861941,3.28,-6414.538030582777,160.23970324763937
XLK,-1,2015-04-24,2015-05-22,43.0,105.08725289520636,1.2799999999999998,-689.6987203104256,213.18183310420812
EEM,1,2015-05-01,2015-05-29,43.0,105.02621874524756,1.52,1909.3931003613664,167.78600463039595
GLD,-1,2015-05-01,2015-05-29,113.0,40.09501877930394,3.62,-4012.5083572292924,145.34676299682036
TLT,1,2015-05-01,2015-05-29,124.0,36.4967686126038,3.96,-1570.9911108521612,156.67378619375415
XLF,-1,2015-05-01,2015-05-29,24.5,191.09862600087905,0.76,-4397.435537197334,199.75967868677023
XLK,-1,2015-05-01,2015-05-29,43.0,105.36361933304408,1.3,1138.8626387334384,221.1654659583843
EEM,1,2015-05-08,2015-06-05,43.0,106.30438133507673,1.4300000000000002,1081.547254251367,121.44617082263645
GLD,1,2015-05-08,2015-06-05,114.0,39.707192807089676,3.32,2460.106999583958,150.48154281027024
SPY,-1,2015-05-08,2015-06-05,211.5,21.401710142171986,5.23,-3885.6256865101395,159.03713494407452
XLE,-1,2015-05-08,2015-06-05,82.0,55.347093801590404,3.49,-5595.1249201922465,110.5598686497235
EEM,1,2015-05-15,2015-06-12,43.0,105.07384800185267,1.38,-1.5182575603786432,94.51184931653668
GLD,-1,2015-05-15,2015-06-12,117.5,38.52198538306378,3.56,-1881.8815916144158,97.0772667357032
XLF,1,2015-05-15,2015-06-12,24.5,189.33871560188885,0.66,1077.9665727988424,160.24709215493968
EEM,1,2015-05-22,2015-06-19,42.5,107.48707682875289,1.38,-1264.0029230358086,98.17046357241469
GLD,-1,2015-05-22,2015-06-19,115.5,39.16087640474959,3.3200000000000003,-4922.298652431186,105.90884663386812
HYG,1,2015-05-22,2015-06-19,91.0,53.384086652195315,1.5,2607.757909888207,104.88884536829521
IWM,-1,2015-05-22,2015-06-19,124.5,36.36675729262584,3.82,-1951.7560075141182,151.6485291995968
SPY,1,2015-05-22,2015-06-19,213.0,21.43924388417697,5.22,2308.749061068319,145.25608555081573
TLT,-1,2015-05-22,2015-06-19,120.5,37.682382732424934,4.27,-1458.9633964940467,173.46802389063066
EEM,1,2015-06-01,2015-07-02,41.0,104.73706910907926,1.7,3655.818345453891,149.93291364282018
GLD,-1,2015-06-01,2015-07-02,114.0,37.7086675106872,3.62,-4072.2318572174927,173.60776353588443
IWM,-1,2015-06-01,2015-07-02,124.0,34.81424061193965,4.630000000000001,-3585.1519872957097,180.12343927028238
XLE,1,2015-06-01,2015-07-02,78.0,55.42087666737864,3.0700000000000003,4723.736063140128,146.19811570149923
EEM,1,2015-06-08,2015-07-10,40.0,105.31617072930817,1.7200000000000002,-4172.083728630134,193.14000769608452
GLD,-1,2015-06-08,2015-07-10,112.5,37.61814825868977,3.6100000000000003,-5969.454022730549,151.76932495812915
QQQ,1,2015-06-08,2015-07-10,108.0,39.18671576605406,3.92,2443.734053602433,182.61960838833974
TLT,-1,2015-06-08,2015-07-10,117.5,36.03531143409801,4.359999999999999,8578.319613289228,244.13551716257385
GLD,-1,2015-06-15,2015-07-17,114.0,37.172349897679396,3.47,-2420.649614910067,132.3098747983214
HYG,1,2015-06-15,2015-07-17,89.0,49.375069618848165,1.9500000000000002,5348.116841964706,129.27454374463292
QQQ,1,2015-06-15,2015-07-17,108.0,39.2075157357404,3.86,-2829.2103311411706,184.80281669145492
SPY,1,2015-06-15,2015-07-17,209.0,20.539335003701602,6.66,1308.6084065769005,205.00383641134442
TLT,-1,2015-06-15,2015-07-17,118.0,36.04608997248241,4.39,2236.179108449012,225.91551542087782
XLE,-1,2015-06-15,2015-07-17,77.0,56.56218650408131,3.0999999999999996,-1172.2778105285486,133.97868185772398
EEM,-1,2015-06-22,2015-07-24,40.5,106.07855583805454,1.49,4827.248001565943,123.1768324423442
GLD,-1,2015-06-22,2015-07-24,113.5,37.283558688832684,3.34,-2152.051588414571,99.1135134974312
XLE,-1,2015-06-22,2015-07-24,77.0,55.03763914065551,2.5300000000000002,2611.3945180625915,111.7413912230596
GLD,-1,2015-06-29,2015-07-31,113.0,37.45789732340849,3.52,-749.1304441128249,91.69950149232261
SPY,1,2015-06-29,2015-07-31,205.5,20.600144843738427,8.02,3564.8297860955136,172.9895583798629
TLT,-1,2015-06-29,2015-07-31,118.0,35.928659192020504,4.99,-2795.2164496563555,180.5165118057622
GLD,-1,2015-07-07,2015-08-07,111.0,38.784758706829265,3.55,1059.5972786092193,98.19273326045936
IWM,1,2015-07-07,2015-08-07,124.0,34.726854881126854,5.050000000000001,4417.002379873032,161.65530078005554
QQQ,1,2015-07-07,2015-08-07,108.0,39.857155144534396,3.9299999999999997,1048.2828055164575,135.24986009261684
GLD,1,2015-07-14,2015-08-14,110.5,38.87887325914985,3.2199999999999998,-3689.056551370059,95.13841239287416
QQQ,1,2015-07-14,2015-08-14,110.5,38.953372734929545,3.33,2521.089863293143,186.75328144692148
XLF,-1,2015-07-14,2015-08-14,25.0,172.13179374066831,0.81,-4573.750905643875,182.18419304098703
GLD,1,2015-07-21,2015-08-21,105.5,40.79296964170882,4.2,5863.947652659932,160.60734907213134
HYG,1,2015-07-21,2015-08-21,88.0,49.3969960501174,1.38,349.75974337964084,130.91279276982092
IWM,-1,2015-07-21,2015-08-21,124.5,34.56806784411959,4.109999999999999,-1410.5744103932,119.64844523892621
QQQ,1,2015-07-21,2015-08-21,114.0,37.73119601703458,3.4699999999999998,-1014.9964543851786,121.34286419395522
TLT,-1,2015-07-21,2015-08-21,119.0,36.63490249657335,3.79,144.50610014940673,140.80449824727637
GLD,1,2015-07-28,2015-08-28,105.0,40.978091309350006,3.91,2579.9543778353686,145.2696698788573
SPY,-1,2015-07-28,2015-08-28,209.0,20.570824753070905,5.85,3805.216213615105,173.7250175545247
TLT,-1,2015-07-28,2015-08-28,121.0,35.640725801996524,3.96,-800.1871807024174,177.67424579198862
EEM,1,2015-08-04,2015-09-04,36.5,117.71295037857664,1.67,-3156.626704924715,110.08417912026525
IWM,-1,2015-08-04,2015-09-04,122.0,35.32503162120206,4.18,2904.5871824677074,132.34761084447388
GLD,-1,2015-08-11,2015-09-11,106.5,40.4597751747397,3.58,-6036.992979872173,139.77894288722408
QQQ,1,2015-08-11,2015-09-11,110.0,39.10111234844409,3.95,-9493.978054220746,135.09593938232751
EEM,1,2015-08-18,2015-09-18,35.0,124.63972886371943,1.83,-6984.583158156355,133.83350004312535
GLD,-1,2015-08-18,2015-09-18,107.0,40.18784764497605,3.59,-2341.3656423287975,169.24144451842585
HYG,1,2015-08-18,2015-09-18,86.0,50.22862563530421,1.8800000000000001,5899.130261293331,105.48501606462139
SPY,1,2015-08-18,2015-09-18,210.0,20.649956556621397,6.33,-5595.279102640448,95.22272825904429
TLT,-1,2015-08-18,2015-09-18,124.0,35.2081930873642,4.16,403.57183048237255,163.72608153090857
XLK,-1,2015-08-18,2015-09-18,42.0,104.67926795694333,1.73,8955.142617760546,141.98868877283448
EEM,1,2015-08-25,2015-09-25,32.0,134.57483100765597,2.64,10662.493165105805,142.84084289599656
GLD,1,2015-08-25,2015-09-25,109.5,39.32589130166341,4.4399999999999995,5044.230477885891,168.92287657333063
HYG,1,2015-08-25,2015-09-25,85.0,50.624519256909004,2.34,4701.324270026321,163.9954334314403
QQQ,-1,2015-08-25,2015-09-25,99.5,43.262546289842966,7.73,-5415.376340069916,156.65646670112096
EEM,1,2015-09-01,2015-10-02,32.5,132.69061537661312,2.83,8051.421332696765,153.50127682871556
QQQ,1,2015-09-01,2015-10-02,101.0,42.70183749422885,7.359999999999999,2154.447267685391,167.29379212984634
SPY,-1,2015-09-01,2015-10-02,192.0,22.413247843229193,12.26,-3628.1154367344993,197.25647366544237
XLE,-1,2015-09-01,2015-09-30,64.0,70.14136711977523,5.609999999999999,-16362.94991111123,140.61792388427185
XLF,-1,2015-09-01,2015-10-02,22.5,191.2491283820974,1.65,-15590.129542092198,162.0049042702488
EEM,1,2015-09-09,2015-10-09,33.0,132.5601365687551,2.36,2039.8527844124221,172.09098994054145
QQQ,1,2015-09-09,2015-10-09,103.5,42.361267906637465,5.98,3202.0317078750386,215.746723207663
SPY,-1,2015-09-09,2015-10-09,194.5,22.50932820324735,10.129999999999999,-1375.0478850325212,214.05934646731626
XLF,-1,2015-09-09,2015-10-09,23.0,191.87575047402902,1.27,-6619.015316493349,216.46893340875326
XLK,-1,2015-09-09,2015-10-09,40.0,110.30838473887908,2.3200000000000003,-5585.31429135028,201.71111429228236
EEM,1,2015-09-16,2015-10-16,34.5,126.77208357018584,2.22,628.2181189652157,158.8041290283731
HYG,1,2015-09-16,2015-10-16,86.0,51.3894790114062,1.69,3904.3264731320496,102.20629927485336
IWM,-1,2015-09-16,2015-10-16,117.0,37.389897967455234,5.41,-3136.4301350351207,137.6794436958987
QQQ,1,2015-09-16,2015-10-16,107.0,40.90491823556799,5.01,575.1889300803037,183.78945813336625
XLE,-1,2015-09-16,2015-10-16,65.5,68.03647680452806,4.26,1670.959544410333,180.08444675091127
XLF,-1,2015-09-16,2015-10-16,24.0,202.6289895621755,1.13,-3451.2106935139313,117.75441841832676
EEM,1,2015-09-23,2015-10-23,32.5,134.41199858275988,2.09,-2278.6444180457725,123.2890004626461
IWM,-1,2015-09-23,2015-10-23,113.5,38.880892817276056,5.5,639.2630512744506,224.916145472705
QQQ,1,2015-09-23,2015-10-23,104.0,42.00163319150502,5.140000000000001,-320.9543094641807,163.28597468863984
XLF,-1,2015-09-23,2015-10-23,22.5,193.9026159014106,1.15,-1519.0101873525728,140.1076063536458
XLK,-1,2015-09-23,2015-10-23,40.0,109.45074333472336,1.92,-2161.2547715150104,140.12901589443698
EEM,1,2015-09-30,2015-10-30,33.0,133.39142085073314,2.15,1081.2450884678537,105.3198209980506
GLD,-1,2015-09-30,2015-10-30,107.0,40.89467404940944,3.75,-611.7008335234393,109.28800685983623
QQQ,1,2015-09-30,2015-10-30,102.0,42.95011267103057,5.73,2067.7767737610484,117.48884648624704
TLT,-1,2015-09-30,2015-10-30,123.5,35.58840444371054,4.25,-3959.18076833161,219.57387072939147
XLF,-1,2015-09-30,2015-10-30,22.5,195.58119494633837,1.27,-4836.910624658956,125.66106813931489
EEM,1,2015-10-07,2015-11-06,35.5,123.65109025639303,2.0300000000000002,6903.94229228349,197.59231666747456
SPY,-1,2015-10-07,2015-11-06,199.0,21.965526248759936,7.63,-1454.7121636649376,134.04790154980844
XLF,-1,2015-10-07,2015-11-06,23.0,190.98752775048777,1.07,-1760.4997231100865,131.04459524777195
EEM,1,2015-10-14,2015-11-13,35.5,123.60908872907606,1.96,2678.2136868203033,208.12979564327406
QQQ,1,2015-10-14,2015-11-13,106.0,41.2969249731508,4.55,-1443.2132478957913,111.68768745314347
XLE,-1,2015-10-14,2015-11-13,68.0,64.41466139531433,3.94,4900.91863793776,218.453646340062
EEM,1,2015-10-21,2015-11-20,35.5,123.46584428537105,1.81,3178.3567376792716,176.7578225736554
SPY,1,2015-10-21,2015-11-20,201.5,21.689470976451307,6.79,-1566.4721048929005,165.455050895645
TLT,-1,2015-10-21,2015-11-20,124.0,35.31702219017948,3.67,-1366.4825640334698,115.41397336135907
XLF,-1,2015-10-21,2015-11-20,23.5,186.23028193774843,0.9,1397.8305321329074,146.60749936830692
EEM,1,2015-10-28,2015-11-27,35.0,124.6205926058116,1.76,3802.416608815682,210.24179018852104
IWM,-1,2015-10-28,2015-11-27,117.0,37.41394512017771,4.4399999999999995,-650.2473475719978,222.22612847754203
TLT,1,2015-10-28,2015-11-27,124.0,35.68829698658727,3.59,1092.7418206349082,103.75726449560483
IWM,-1,2015-11-04,2015-12-04,118.0,37.047292276387914,4.68,-3279.704888319795,200.23070350288822
SPY,1,2015-11-04,2015-12-04,210.0,20.839355907190512,6.32,555.6557789397009,182.85026180607866
TLT,1,2015-11-04,2015-12-04,121.0,36.312745701115595,3.46,-2585.0539713535954,189.13977982420266
XLE,-1,2015-11-04,2015-12-04,70.5,61.96305911127128,3.8,2874.3956453945575,147.14504128499487
EEM,1,2015-11-11,2015-12-11,34.5,126.19994058506796,1.67,2712.7159611076513,159.18130103506667
QQQ,-1,2015-11-11,2015-12-11,113.5,38.36207445526238,3.94,7702.58820596,186.54681826105332
SPY,1,2015-11-11,2015-12-11,208.5,20.869947046683357,6.32,-3684.1792974754308,218.56953084108596
XLE,-1,2015-11-11,2015-12-11,69.0,63.084875653401596,4.02,6267.454342044533,159.44972604673583
EEM,1,2015-11-18,2015-12-18,34.5,126.8717065690871,1.62,57.09506580705346,128.06454768079792
GLD,1,2015-11-18,2015-12-18,102.0,42.77500994946732,4.08,-636.289008061253,246.2190555209364
HYG,1,2015-11-18,2015-12-18,84.0,58.81024521519845,1.46,77.35781183545932,144.7938903682933
IWM,-1,2015-11-18,2015-12-18,117.0,37.49862005078213,4.7,-1124.655323941566,175.91676252063925
XLF,-1,2015-11-18,2015-12-18,25.0,191.29625017264487,1.09,-1103.0506141049746,148.70574063403993
