ticker,group,segment,entry_date,expiry,dte,horizon,fold_id,short_strike,wing_strike,width,credit,max_loss,maxloss_c,ivrank,vrp_score,vrp_rel,dispersion,size_units,n_raw,contracts,entry_spot,settle_spot,breached,exit_date,exit_reason,gross_pnl,cost,pnl,pnl_pct_nav
SPY,us_large_cap_equity,xsec,2010-01-12,2010-02-20,39,22,0,110.0,103.0,7.0,0.81,6.1899999999999995,619.0,NaN,0.0005830290017270821,0.265420849250218,0.6556991128577127,1.0,64.62035541195476,65.0,113.66,111.14,false,2010-02-20,expiry,5265.0,84.5,5180.5,0.00259025
XRT,us_discretionary_sector,xsec,2010-01-12,2010-02-20,39,22,0,34.0,32.0,2.0,0.22999999999999998,1.77,177.0,NaN,0.0015023003764516006,0.2867737401049754,0.5128311461817472,1.0,225.98870056497177,226.0,36.16,36.77,false,2010-02-20,expiry,5198.0,293.8,4904.2,0.0024521
DIA,us_large_cap_equity,xsec,2010-01-20,2010-02-20,31,22,0,103.0,98.0,5.0,0.52,4.48,448.00000000000006,NaN,0.00025828021516580125,0.1675293613217013,0.5487208289358262,1.0,89.28571428571428,89.0,106.02,103.99,false,2010-02-20,expiry,4628.0,115.7,4512.3,0.00225615
SPY,us_large_cap_equity,xsec,2010-01-20,2010-02-20,31,22,0,110.0,106.0,4.0,0.4600000000000001,3.54,354.0,NaN,0.0003283426180590661,0.1682266984296837,0.636296885810862,1.0,112.99435028248588,113.0,113.89,111.14,false,2010-02-20,expiry,5198.000000000001,146.9,5051.100000000001,0.0025255500000000005
SPY,us_large_cap_equity,xsec,2010-02-03,2010-03-20,45,22,1,105.0,97.0,8.0,1.05,6.95,695.0,NaN,0.0005582590758777583,0.17445938404474312,0.5913511049945935,1.0,57.55395683453237,58.0,109.83,115.97,false,2010-03-20,expiry,6090.0,75.4,6014.6,0.0030073
USO,oil_and_energy,xsec,2010-02-03,2010-03-20,45,22,1,35.0,32.0,3.0,0.45999999999999996,2.54,254.0,NaN,0.0011920523995027537,0.15469003812806348,0.33695985897683645,1.0,157.48031496062993,157.0,37.65,39.2,false,2010-03-20,expiry,7222.0,204.1,7017.9,0.00350895
IWM,us_small_cap_equity,xsec,2010-02-10,2010-03-20,38,22,1,56.0,51.0,5.0,0.6100000000000001,4.39,438.99999999999994,NaN,0.001250711999929311,0.20226739088066117,0.5045603891814477,1.0,91.11617312072894,91.0,59.63,67.41,false,2010-03-20,expiry,5551.000000000001,118.3,5432.700000000001,0.00271635
SPY,us_large_cap_equity,xsec,2010-02-10,2010-03-20,38,22,1,101.0,93.0,8.0,0.98,7.02,702.0,NaN,0.0011951168827647367,0.2600446866216,0.5833058224341303,1.0,56.98005698005698,57.0,107.01,115.97,false,2010-03-20,expiry,5586.0,74.10000000000001,5511.9,0.0027559499999999996
KRE,us_cyclicals_sector,xsec,2010-02-18,2010-03-20,30,22,1,22.5,21.0,1.5,0.2,1.3,130.0,NaN,0.0020184098841500887,0.2159378532233205,0.7257372656827935,1.0,307.6923076923077,308.0,23.95,26.42,false,2010-03-20,expiry,6160.0,400.40000000000003,5759.6,0.0028798
SPY,us_large_cap_equity,xsec,2010-02-18,2010-03-20,30,22,1,106.0,102.0,4.0,0.45999999999999996,3.54,354.0,NaN,0.0007740445230388052,0.2502028708400802,0.5739355510664805,1.0,112.99435028248588,113.0,110.91,115.97,false,2010-03-20,expiry,5198.0,146.9,5051.1,0.00252555
